Century	text	_sentence_text	annotation	aspect_cat	results	sentence_split	iob
20	['their subsequent failure', 'him', 'the mules', 'hills', 'plains']	He was a very capable and energetic N.C.O. , and their subsequent failure was in no way due to him , but solely to the fact that the mules were in no kind of condition to do hard work in the hills , being sleek and fat from the plains where they had had very little work to do .	['NULL_CAT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['FAUNA', 'PERSON', 'FAUNA', 'NAT_LANDFORM', 'NAT_LANDFORM']	(['He', 'was', 'a', 'very', 'capable', 'and', 'energetic', 'N', '.', 'C', '.', 'O', '.', ',', 'and', 'their', 'subsequent', 'failure', 'was', 'in', 'no', 'way', 'due', 'to', 'him', ',', 'but', 'solely', 'to', 'the', 'fact', 'that', 'the', 'mules', 'were', 'in', 'no', 'kind', 'of', 'condition', 'to', 'do', 'hard', 'work', 'in', 'the', 'hills', ',', 'being', 'sleek', 'and', 'fat', 'from', 'the', 'plains', 'where', 'they', 'had', 'had', 'very', 'little', 'work', 'to', 'do', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['He', 'was', 'a', 'very', 'capable', 'and', 'energetic', 'N', '.', 'C', '.', 'O', '.', ',', 'and', 'their', 'subsequent', 'failure', 'was', 'in', 'no', 'way', 'due', 'to', 'him', ',', 'but', 'solely', 'to', 'the', 'fact', 'that', 'the', 'mules', 'were', 'in', 'no', 'kind', 'of', 'condition', 'to', 'do', 'hard', 'work', 'in', 'the', 'hills', ',', 'being', 'sleek', 'and', 'fat', 'from', 'the', 'plains', 'where', 'they', 'had', 'had', 'very', 'little', 'work', 'to', 'do', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['muleteers', 'drabies', 'hill-men']	The muleteers , or drabies , were all hill-men and had been picked out specially for us and fitted out with every kind of warm clothing .	['ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'PERSON', 'PERSON']	(['The', 'muleteers', ',', 'or', 'drabies', ',', 'were', 'all', 'hill', 'men', 'and', 'had', 'been', 'picked', 'out', 'specially', 'for', 'us', 'and', 'fitted', 'out', 'with', 'every', 'kind', 'of', 'warm', 'clothing', '.'], ['O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'muleteers', ',', 'or', 'drabies', ',', 'were', 'all', 'hill', 'men', 'and', 'had', 'been', 'picked', 'out', 'specially', 'for', 'us', 'and', 'fitted', 'out', 'with', 'every', 'kind', 'of', 'warm', 'clothing', '.']	['O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['mules', 'mules', 'drabies', 'mules', 'not nearly sufficient']	Though there were a hundred mules , this did not mean that there were a hundred mules to carry our loads -- so much extra warm clothing and blankets had been given to the drabies that together with all their line gear it needed twenty-seven mules to carry their kit , which left only seventy-three mules for the Expedition loads , each mule carrying 160 lb. , and this was not nearly sufficient for our requirements .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'NULL_CAT']	['FAUNA', 'FAUNA', 'PERSON', 'PERSON', 'FAUNA']	(['Though', 'there', 'were', 'a', 'hundred', 'mules', ',', 'this', 'did', 'not', 'mean', 'that', 'there', 'were', 'a', 'hundred', 'mules', 'to', 'carry', 'our', 'loads', 'so', 'much', 'extra', 'warm', 'clothing', 'and', 'blankets', 'had', 'been', 'given', 'to', 'the', 'drabies', 'that', 'together', 'with', 'all', 'their', 'line', 'gear', 'it', 'needed', 'twenty', 'seven', 'mules', 'to', 'carry', 'their', 'kit', ',', 'which', 'left', 'only', 'seventy', 'three', 'mules', 'for', 'the', 'Expedition', 'loads', ',', 'each', 'mule', 'carrying', '160', 'lb', '.', ',', 'and', 'this', 'was', 'not', 'nearly', 'sufficient', 'for', 'our', 'requirements', '.'], ['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O'])	['Though', 'there', 'were', 'a', 'hundred', 'mules', ',', 'this', 'did', 'not', 'mean', 'that', 'there', 'were', 'a', 'hundred', 'mules', 'to', 'carry', 'our', 'loads', 'so', 'much', 'extra', 'warm', 'clothing', 'and', 'blankets', 'had', 'been', 'given', 'to', 'the', 'drabies', 'that', 'together', 'with', 'all', 'their', 'line', 'gear', 'it', 'needed', 'twenty', 'seven', 'mules', 'to', 'carry', 'their', 'kit', ',', 'which', 'left', 'only', 'seventy', 'three', 'mules', 'for', 'the', 'Expedition', 'loads', ',', 'each', 'mule', 'carrying', '160', 'lb', '.', ',', 'and', 'this', 'was', 'not', 'nearly', 'sufficient', 'for', 'our', 'requirements', '.']	['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O']
20	['Charles Kenneth Howard-Bury']	"Wollaston
Title: Charles Kenneth Howard-Bury; George H."	['ASPECT']	['PERSON']	"(['Wollaston', 'Title', 'Charles', 'Kenneth', 'Howard', 'Bury', ';', 'George', 'H', '.'], ['O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O'])"	"['Wollaston', 'Title', 'Charles', 'Kenneth', 'Howard', 'Bury', ';', 'George', 'H', '.']"	['O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O']
20	['Government', 'Government House', 'Darjeeling', 'mules']	A certain amount of our stores had therefore to be left behind at Government House , Darjeeling , for a second journey , and we only took with us sufficient food and supplies for three and a half months , relying on the mules going back and returning with the remainder of the stores in July or August .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'HUM_LANDFORM', 'LOCATION', 'FAUNA']	(['A', 'certain', 'amount', 'of', 'our', 'stores', 'had', 'therefore', 'to', 'be', 'left', 'behind', 'at', 'Government', 'House', ',', 'Darjeeling', ',', 'for', 'a', 'second', 'journey', ',', 'and', 'we', 'only', 'took', 'with', 'us', 'sufficient', 'food', 'and', 'supplies', 'for', 'three', 'and', 'a', 'half', 'months', ',', 'relying', 'on', 'the', 'mules', 'going', 'back', 'and', 'returning', 'with', 'the', 'remainder', 'of', 'the', 'stores', 'in', 'July', 'or', 'August', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['A', 'certain', 'amount', 'of', 'our', 'stores', 'had', 'therefore', 'to', 'be', 'left', 'behind', 'at', 'Government', 'House', ',', 'Darjeeling', ',', 'for', 'a', 'second', 'journey', ',', 'and', 'we', 'only', 'took', 'with', 'us', 'sufficient', 'food', 'and', 'supplies', 'for', 'three', 'and', 'a', 'half', 'months', ',', 'relying', 'on', 'the', 'mules', 'going', 'back', 'and', 'returning', 'with', 'the', 'remainder', 'of', 'the', 'stores', 'in', 'July', 'or', 'August', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['camping grounds', 'bungalow accommodation', 'Sikkim', 'two parties', 'mules', 'coolies', 'Wollaston', 'Wheeler', 'Mallory', 'the first party', 'Raeburn', 'Kellas', 'Bullock', 'Heron']	"Owing to the camping grounds being small , and bungalow accommodation limited on the journey across Sikkim , we divided ourselves into two parties with fifty mules and twenty coolies in each party ; Wollaston , Wheeler , Mallory and myself being with the first party and Raeburn , Kellas , Bullock and Heron with the second ."	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM', 'LOCATION', 'ORGANISATION', 'FAUNA', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'ORGANISATION', 'PERSON', 'PERSON', 'PERSON', 'PERSON']	"(['Owing', 'to', 'the', 'camping', 'grounds', 'being', 'small', ',', 'and', 'bungalow', 'accommodation', 'limited', 'on', 'the', 'journey', 'across', 'Sikkim', ',', 'we', 'divided', 'ourselves', 'into', 'two', 'parties', 'with', 'fifty', 'mules', 'and', 'twenty', 'coolies', 'in', 'each', 'party', ';', 'Wollaston', ',', 'Wheeler', ',', 'Mallory', 'and', 'myself', 'being', 'with', 'the', 'first', 'party', 'and', 'Raeburn', ',', 'Kellas', ',', 'Bullock', 'and', 'Heron', 'with', 'the', 'second', '.'], ['O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'B-FAUNA', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O'])"	"['Owing', 'to', 'the', 'camping', 'grounds', 'being', 'small', ',', 'and', 'bungalow', 'accommodation', 'limited', 'on', 'the', 'journey', 'across', 'Sikkim', ',', 'we', 'divided', 'ourselves', 'into', 'two', 'parties', 'with', 'fifty', 'mules', 'and', 'twenty', 'coolies', 'in', 'each', 'party', ';', 'Wollaston', ',', 'Wheeler', ',', 'Mallory', 'and', 'myself', 'being', 'with', 'the', 'first', 'party', 'and', 'Raeburn', ',', 'Kellas', ',', 'Bullock', 'and', 'Heron', 'with', 'the', 'second', '.']"	['O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'B-FAUNA', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']
20	['The first party', 'Darjeeling', 'the second party']	The first party left Darjeeling on May 18 , and the second party the following day .	['ASPECT', 'ASPECT', 'ASPECT']	['ORGANISATION', 'LOCATION', 'ORGANISATION']	(['The', 'first', 'party', 'left', 'Darjeeling', 'on', 'May', '18', ',', 'and', 'the', 'second', 'party', 'the', 'following', 'day', '.'], ['B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O'])	['The', 'first', 'party', 'left', 'Darjeeling', 'on', 'May', '18', ',', 'and', 'the', 'second', 'party', 'the', 'following', 'day', '.']	['B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O']
20	['I', 'the second party', 'I', 'the first party', 'Kalimpong', 'mules']	I remained behind to see the second party off , and then by doing a double march I caught the first party up that evening at Kalimpong , not , however , without noticing on the way that several of our mules were already knocked up .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'ORGANISATION', 'PERSON', 'ORGANISATION', 'LOCATION', 'FAUNA']	(['I', 'remained', 'behind', 'to', 'see', 'the', 'second', 'party', 'off', ',', 'and', 'then', 'by', 'doing', 'a', 'double', 'march', 'I', 'caught', 'the', 'first', 'party', 'up', 'that', 'evening', 'at', 'Kalimpong', ',', 'not', ',', 'however', ',', 'without', 'noticing', 'on', 'the', 'way', 'that', 'several', 'of', 'our', 'mules', 'were', 'already', 'knocked', 'up', '.'], ['B-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O'])	['I', 'remained', 'behind', 'to', 'see', 'the', 'second', 'party', 'off', ',', 'and', 'then', 'by', 'doing', 'a', 'double', 'march', 'I', 'caught', 'the', 'first', 'party', 'up', 'that', 'evening', 'at', 'Kalimpong', ',', 'not', ',', 'however', ',', 'without', 'noticing', 'on', 'the', 'way', 'that', 'several', 'of', 'our', 'mules', 'were', 'already', 'knocked', 'up', '.']	['B-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O']
20	['rain', 'it was still pouring', 'mules', 'rain', 'hillsides', 'mists', 'branch', 'tree']	The night before we started rain came down in torrents , and it was still pouring when the mules came round in the morning , and though the rain stopped soon afterwards yet the hillsides were all wreathed in soft grey mists and every moss-hung branch and tree dripped steadily with moisture all day long .	['ASPECT', 'NULL_CAT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['WEATHER', 'WEATHER', 'FAUNA', 'WEATHER', 'NAT_LANDFORM', 'NAT_PHENOMENON', 'FLORA', 'FLORA']	(['The', 'night', 'before', 'we', 'started', 'rain', 'came', 'down', 'in', 'torrents', ',', 'and', 'it', 'was', 'still', 'pouring', 'when', 'the', 'mules', 'came', 'round', 'in', 'the', 'morning', ',', 'and', 'though', 'the', 'rain', 'stopped', 'soon', 'afterwards', 'yet', 'the', 'hillsides', 'were', 'all', 'wreathed', 'in', 'soft', 'grey', 'mists', 'and', 'every', 'moss', 'hung', 'branch', 'and', 'tree', 'dripped', 'steadily', 'with', 'moisture', 'all', 'day', 'long', '.'], ['O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'I-WEATHER', 'I-WEATHER', 'I-WEATHER', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_PHENOMENON', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'night', 'before', 'we', 'started', 'rain', 'came', 'down', 'in', 'torrents', ',', 'and', 'it', 'was', 'still', 'pouring', 'when', 'the', 'mules', 'came', 'round', 'in', 'the', 'morning', ',', 'and', 'though', 'the', 'rain', 'stopped', 'soon', 'afterwards', 'yet', 'the', 'hillsides', 'were', 'all', 'wreathed', 'in', 'soft', 'grey', 'mists', 'and', 'every', 'moss', 'hung', 'branch', 'and', 'tree', 'dripped', 'steadily', 'with', 'moisture', 'all', 'day', 'long', '.']	['O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'I-WEATHER', 'I-WEATHER', 'I-WEATHER', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_PHENOMENON', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Darjeeling', 'Peshoke', 'Ghoom']	The first day 's march from Darjeeling was to Peshoke -- a seventeen-mile march and down hill all the way after Ghoom .	['ASPECT', 'ASPECT', 'ASPECT']	['LOCATION', 'LOCATION', 'LOCATION']	"(['The', 'first', 'day', ""'s"", 'march', 'from', 'Darjeeling', 'was', 'to', 'Peshoke', 'a', 'seventeen', 'mile', 'march', 'and', 'down', 'hill', 'all', 'the', 'way', 'after', 'Ghoom', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O'])"	"['The', 'first', 'day', ""'s"", 'march', 'from', 'Darjeeling', 'was', 'to', 'Peshoke', 'a', 'seventeen', 'mile', 'march', 'and', 'down', 'hill', 'all', 'the', 'way', 'after', 'Ghoom', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
20	['Darjeeling', 'Ghoom', 'cart road', 'Senchal', 'military cantonment of Takda', 'Takda', 'Gurkhas']	From Darjeeling we gradually ascended some 500 feet to Ghoom and then for 6 miles followed the well-engineered cart road which leads below Senchal to the new military cantonment of Takda which is , I believe , about to be abandoned , as the Gurkhas , for whom it was built , are not at all happy there .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['LOCATION', 'LOCATION', 'HUM_LANDFORM', 'LOCATION', 'HUM_LANDFORM', 'LOCATION', 'PERSON']	(['From', 'Darjeeling', 'we', 'gradually', 'ascended', 'some', '500', 'feet', 'to', 'Ghoom', 'and', 'then', 'for', '6', 'miles', 'followed', 'the', 'well', 'engineered', 'cart', 'road', 'which', 'leads', 'below', 'Senchal', 'to', 'the', 'new', 'military', 'cantonment', 'of', 'Takda', 'which', 'is', ',', 'I', 'believe', ',', 'about', 'to', 'be', 'abandoned', ',', 'as', 'the', 'Gurkhas', ',', 'for', 'whom', 'it', 'was', 'built', ',', 'are', 'not', 'at', 'all', 'happy', 'there', '.'], ['O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['From', 'Darjeeling', 'we', 'gradually', 'ascended', 'some', '500', 'feet', 'to', 'Ghoom', 'and', 'then', 'for', '6', 'miles', 'followed', 'the', 'well', 'engineered', 'cart', 'road', 'which', 'leads', 'below', 'Senchal', 'to', 'the', 'new', 'military', 'cantonment', 'of', 'Takda', 'which', 'is', ',', 'I', 'believe', ',', 'about', 'to', 'be', 'abandoned', ',', 'as', 'the', 'Gurkhas', ',', 'for', 'whom', 'it', 'was', 'built', ',', 'are', 'not', 'at', 'all', 'happy', 'there', '.']	['O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['men', 'all their ways and customs']	It was essential to find men of some position and standing who knew not only the Tibetan language , but also all their ways and customs .	['ASPECT', 'NULL_CAT']	['PERSON', 'PERSON']	(['It', 'was', 'essential', 'to', 'find', 'men', 'of', 'some', 'position', 'and', 'standing', 'who', 'knew', 'not', 'only', 'the', 'Tibetan', 'language', ',', 'but', 'also', 'all', 'their', 'ways', 'and', 'customs', '.'], ['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O'])	['It', 'was', 'essential', 'to', 'find', 'men', 'of', 'some', 'position', 'and', 'standing', 'who', 'knew', 'not', 'only', 'the', 'Tibetan', 'language', ',', 'but', 'also', 'all', 'their', 'ways', 'and', 'customs', '.']	['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']
20	['German internment camp']	During the war it was used as a German internment camp .	['ASPECT']	['HUM_LANDFORM']	(['During', 'the', 'war', 'it', 'was', 'used', 'as', 'a', 'German', 'internment', 'camp', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O'])	['During', 'the', 'war', 'it', 'was', 'used', 'as', 'a', 'German', 'internment', 'camp', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']
20	['ridge', 'forests', 'evergreen oaks', 'ferns', 'orchids', 'mosses']	Along this ridge there are magnificent forests of evergreen oaks , all of which were covered with ferns and orchids and long trailing mosses .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'BIOME', 'FLORA', 'FLORA', 'FLORA', 'FLORA']	(['Along', 'this', 'ridge', 'there', 'are', 'magnificent', 'forests', 'of', 'evergreen', 'oaks', ',', 'all', 'of', 'which', 'were', 'covered', 'with', 'ferns', 'and', 'orchids', 'and', 'long', 'trailing', 'mosses', '.'], ['O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'B-BIOME', 'O', 'B-FLORA', 'I-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'B-FLORA', 'O', 'O', 'O', 'B-FLORA', 'O'])	['Along', 'this', 'ridge', 'there', 'are', 'magnificent', 'forests', 'of', 'evergreen', 'oaks', ',', 'all', 'of', 'which', 'were', 'covered', 'with', 'ferns', 'and', 'orchids', 'and', 'long', 'trailing', 'mosses', '.']	['O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'B-BIOME', 'O', 'B-FLORA', 'I-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'B-FLORA', 'O', 'O', 'O', 'B-FLORA', 'O']
