Unnamed: 0,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat,century
2188,IT_5_sample.txt,IT_5_sample.txt_8024-8439,8412,8428,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8412, end=8428, entitycategory=HUM_LANDFORM)",Brancacci Chapel,"The church of the Carmine and the monastery now suppressed of the Carmelites across Arno were originally built in 1268 , with the help of the great families whose homes were in this part of the city , -- the Soderini , the Nerli , the Serragli ; it remained unfinished for more than two centuries , and in 1771 it was unhappily almost wholly destroyed by fire , only the sacristy and the Brancacci Chapel escaping .",ASPECT,HUM_LANDFORM,20.0
2189,IT_5_sample.txt,IT_5_sample.txt_8440-8879,8465,8480,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8465, end=8480, entitycategory=PERSON)",Fra Lippo Lippi,"Famous now because there Fra Lippo Lippi lived , and there Masolino and Masaccio painted , it is in itself one of the most meretricious and worthless buildings of the eighteenth century , full of every sort of flamboyant ornament and insincere , uncalled-for decoration ; and yet , in spite of every vulgarity , how spacious it is , as though even in that evil hour the Latin genius could not wholly forget its delight in space and light .",ASPECT,PERSON,20.0
2190,IT_5_sample.txt,IT_5_sample.txt_8440-8879,8499,8507,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8499, end=8507, entitycategory=PERSON)",Masolino,"Famous now because there Fra Lippo Lippi lived , and there Masolino and Masaccio painted , it is in itself one of the most meretricious and worthless buildings of the eighteenth century , full of every sort of flamboyant ornament and insincere , uncalled-for decoration ; and yet , in spite of every vulgarity , how spacious it is , as though even in that evil hour the Latin genius could not wholly forget its delight in space and light .",ASPECT,PERSON,20.0
2191,IT_5_sample.txt,IT_5_sample.txt_8440-8879,8512,8520,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8512, end=8520, entitycategory=PERSON)",Masaccio,"Famous now because there Fra Lippo Lippi lived , and there Masolino and Masaccio painted , it is in itself one of the most meretricious and worthless buildings of the eighteenth century , full of every sort of flamboyant ornament and insincere , uncalled-for decoration ; and yet , in spite of every vulgarity , how spacious it is , as though even in that evil hour the Latin genius could not wholly forget its delight in space and light .",ASPECT,PERSON,20.0
2194,IT_5_sample.txt,IT_5_sample.txt_8440-8879,8590,8599,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8590, end=8599, entitycategory=HUM_LANDFORM)",buildings,"Famous now because there Fra Lippo Lippi lived , and there Masolino and Masaccio painted , it is in itself one of the most meretricious and worthless buildings of the eighteenth century , full of every sort of flamboyant ornament and insincere , uncalled-for decoration ; and yet , in spite of every vulgarity , how spacious it is , as though even in that evil hour the Latin genius could not wholly forget its delight in space and light .",ASPECT,HUM_LANDFORM,20.0
2195,IT_5_sample.txt,IT_5_sample.txt_8880-9171,8907,8923,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8907, end=8923, entitycategory=HUM_LANDFORM)",Brancacci Chapel,"It is then really only the Brancacci Chapel in the south transept that has any interest for us , since there , better than anywhere else , we may see the work of two of the greatest masters of the first years of the Quattrocento . [ Illustration : PONTE VECCHIO ] Masolino , according to Mr.",ASPECT,HUM_LANDFORM,20.0
2196,IT_5_sample.txt,IT_5_sample.txt_8880-9171,9144,9152,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9144, end=9152, entitycategory=PERSON)",Masolino,"It is then really only the Brancacci Chapel in the south transept that has any interest for us , since there , better than anywhere else , we may see the work of two of the greatest masters of the first years of the Quattrocento . [ Illustration : PONTE VECCHIO ] Masolino , according to Mr.",ASPECT,PERSON,20.0
2197,IT_5_sample.txt,IT_5_sample.txt_9172-9333,9240,9248,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9240, end=9248, entitycategory=PERSON)",Masaccio,"Berenson , was born in 1384 , and died after 1423 , while his pupil Masaccio was born in 1401 , and died , one of the youngest of Florentine painters , in 1428 .",ASPECT,PERSON,20.0
2198,IT_5_sample.txt,IT_5_sample.txt_9172-9333,9313,9321,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9313, end=9321, entitycategory=PERSON, sentimentcategory=3)",painters,"Berenson , was born in 1384 , and died after 1423 , while his pupil Masaccio was born in 1401 , and died , one of the youngest of Florentine painters , in 1428 .",,PERSON,20.0
2199,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9346,9362,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9346, end=9362, entitycategory=HUM_LANDFORM)",Brancacci Chapel,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",ASPECT,HUM_LANDFORM,20.0
2200,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9421,9429,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9421, end=9429, entitycategory=PERSON)",Masolino,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",ASPECT,PERSON,20.0
2201,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9446,9451,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9446, end=9451, entitycategory=PERSON, sentimentcategory=3)",pupil,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",,PERSON,20.0
2202,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9465,9470,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9465, end=9470, entitycategory=PERSON)",Crowe,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",ASPECT,PERSON,20.0
2203,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9475,9487,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9475, end=9487, entitycategory=PERSON)",Cavalcaselle,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",ASPECT,PERSON,20.0
2204,IT_5_sample.txt,IT_5_sample.txt_9334-9534,9505,9513,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9505, end=9513, entitycategory=PERSON)",Masolino,"Here in the Brancacci Chapel it might seem difficult to decide what may be the work of Masolino and what of his pupil , and indeed Crowe and Cavalcaselle have denied that Masolino worked here at all .",ASPECT,PERSON,20.0
2205,IT_5_sample.txt,IT_5_sample.txt_9921-10094,9921,9929,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9921, end=9929, entitycategory=PERSON)",Masaccio,"Masaccio 's work is more numerous , consisting of the Expulsion from the Temple and the Payment of the Tribute , above on the right , part of the fresco below the last ; St.",ASPECT,PERSON,20.0
2206,IT_5_sample.txt,IT_5_sample.txt_10534-10596,10579,10594,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10579, end=10594, entitycategory=PERSON)",Filippino Lippi,"Peter , below on the right , are the work of Filippino Lippi .",ASPECT,PERSON,20.0
2207,IT_5_sample.txt,IT_5_sample.txt_10597-10744,10597,10629,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10597, end=10629, entitycategory=PERSON)",Masolino da Panicale of Valdelsa,"Masolino da Panicale of Valdelsa was , according to Vasari , a pupil of Lorenzo Ghiberti , and had been in his younger days a very good goldsmith .",ASPECT,PERSON,20.0
2208,IT_5_sample.txt,IT_5_sample.txt_10597-10744,10649,10655,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10649, end=10655, entitycategory=PERSON)",Vasari,"Masolino da Panicale of Valdelsa was , according to Vasari , a pupil of Lorenzo Ghiberti , and had been in his younger days a very good goldsmith .",ASPECT,PERSON,20.0
2209,IT_5_sample.txt,IT_5_sample.txt_10597-10744,10660,10665,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10660, end=10665, entitycategory=PERSON, sentimentcategory=3)",pupil,"Masolino da Panicale of Valdelsa was , according to Vasari , a pupil of Lorenzo Ghiberti , and had been in his younger days a very good goldsmith .",,PERSON,20.0
2210,IT_5_sample.txt,IT_5_sample.txt_10597-10744,10669,10685,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10669, end=10685, entitycategory=PERSON)",Lorenzo Ghiberti,"Masolino da Panicale of Valdelsa was , according to Vasari , a pupil of Lorenzo Ghiberti , and had been in his younger days a very good goldsmith .",ASPECT,PERSON,20.0
2212,IT_5_sample.txt,IT_5_sample.txt_10597-10744,10733,10742,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10733, end=10742, entitycategory=PERSON, sentimentcategory=3)",goldsmith,"Masolino da Panicale of Valdelsa was , according to Vasari , a pupil of Lorenzo Ghiberti , and had been in his younger days a very good goldsmith .",,PERSON,20.0
2214,IT_5_sample.txt,IT_5_sample.txt_10745-10826,10784,10792,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10784, end=10792, entitycategory=PERSON)",Ghiberti,He was the best among those who helped Ghiberti in the labours of the doors of S.,ASPECT,PERSON,20.0
2215,IT_5_sample.txt,IT_5_sample.txt_10827-11040,10947,10956,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10947, end=10956, entitycategory=PERSON, sentimentcategory=3)",goldsmith,"Giovanni , but when about nineteen years of age he seems to have devoted himself to painting , forsaking the art of the goldsmith , and placing himself under Gherardo della Starnina , the first master of his day .",,PERSON,20.0
2216,IT_5_sample.txt,IT_5_sample.txt_10827-11040,10985,11008,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10985, end=11008, entitycategory=PERSON)",Gherardo della Starnina,"Giovanni , but when about nineteen years of age he seems to have devoted himself to painting , forsaking the art of the goldsmith , and placing himself under Gherardo della Starnina , the first master of his day .",ASPECT,PERSON,20.0
2217,IT_5_sample.txt,IT_5_sample.txt_10827-11040,11021,11027,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11021, end=11027, entitycategory=PERSON, sentimentcategory=3)",master,"Giovanni , but when about nineteen years of age he seems to have devoted himself to painting , forsaking the art of the goldsmith , and placing himself under Gherardo della Starnina , the first master of his day .",,PERSON,20.0
2218,IT_5_sample.txt,IT_5_sample.txt_11041-11102,11068,11072,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11068, end=11072, entitycategory=LOCATION)",Rome,"He is said to have gone to Rome , and some works of his in S.",ASPECT,LOCATION,20.0
2219,IT_5_sample.txt,IT_5_sample.txt_11103-11279,11195,11207,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11195, end=11207, entitycategory=LOCATION, sentimentcategory=2)",Eternal City,"Clemente would seem to prove this story ; but finding his health suffer from the air of the Eternal City , he returned to Florence , and began to paint here in the Church of S.",,LOCATION,20.0
2220,IT_5_sample.txt,IT_5_sample.txt_11103-11279,11225,11233,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11225, end=11233, entitycategory=LOCATION)",Florence,"Clemente would seem to prove this story ; but finding his health suffer from the air of the Eternal City , he returned to Florence , and began to paint here in the Church of S.",ASPECT,LOCATION,20.0
2221,IT_5_sample.txt,IT_5_sample.txt_11317-11409,11337,11362,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11337, end=11362, entitycategory=HUM_LANDFORM)",Chapel of the Crucifixion,"Piero beside the `` Chapel of the Crucifixion , '' which was destroyed in the fire of 1771 .",ASPECT,HUM_LANDFORM,20.0
2222,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11426,11432,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11426, end=11432, entitycategory=PERSON)",Vasari,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,PERSON,20.0
2223,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11473,11481,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11473, end=11481, entitycategory=PERSON, sentimentcategory=3)",painters,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",,PERSON,20.0
2224,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11508,11516,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11508, end=11516, entitycategory=PERSON)",Masolino,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,PERSON,20.0
2225,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11521,11531,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11521, end=11531, entitycategory=ORGANISATION)",commission,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,ORGANISATION,20.0
2226,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11549,11555,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11549, end=11555, entitycategory=HUM_LANDFORM)",Chapel,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,HUM_LANDFORM,20.0
2227,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11563,11579,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11563, end=11579, entitycategory=PERSON)",Brancacci family,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,PERSON,20.0
2228,IT_5_sample.txt,IT_5_sample.txt_11418-11600,11592,11598,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11592, end=11598, entitycategory=HUM_LANDFORM)",church,"Piero , Vasari tells us , was greatly commended by the painters of the time , and brought Masolino the commission for painting the Chapel of the Brancacci family in the same church .",ASPECT,HUM_LANDFORM,20.0
2229,IT_5_sample.txt,IT_5_sample.txt_11601-11752,11629,11635,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11629, end=11635, entitycategory=PERSON)",Vasari,"Among the rest mentioned by Vasari , he speaks of the Four Evangelists on the roof here , which have now been ruined by over-painting and restoration .",ASPECT,PERSON,20.0
2230,IT_5_sample.txt,IT_5_sample.txt_11601-11752,11655,11671,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11655, end=11671, entitycategory=PERSON, sentimentcategory=3)",Four Evangelists,"Among the rest mentioned by Vasari , he speaks of the Four Evangelists on the roof here , which have now been ruined by over-painting and restoration .",,PERSON,20.0
2231,IT_5_sample.txt,IT_5_sample.txt_11753-11912,11809,11815,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11809, end=11815, entitycategory=PERSON)",Vasari,"A man of an admirable genius , his study and fatigues , Vasari tells us , so weakened him that he was always ailing , till he died at the age of thirty-seven .",ASPECT,PERSON,20.0
2232,IT_5_sample.txt,IT_5_sample.txt_11913-12112,11964,11972,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11964, end=11972, entitycategory=PERSON)",Masaccio,"Yet in looking on his work to-day , beside that of Masaccio , one thinks less , I fancy , of his '' study and fatigues , '' of his structure and technique , than of the admirable beauty of his work .",ASPECT,PERSON,20.0
2233,IT_5_sample.txt,IT_5_sample.txt_12113-12455,12148,12151,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12148, end=12151, entitycategory=PERSON, sentimentcategory=3)",men,"Consider then those splendid young men in the Raising of Tabitha , who pass by almost unconcerned , though one has turned his head to see ; the sheer loveliness of Eve and Adam , really for the first time born again here naked and unashamed ; or the easy and beautiful gesture of the angel , who bids them begone out of the gate of Paradise .",,PERSON,20.0
