Century;sentence;source_file;begin;end;annotator;_annotation;text;_sentence_text;annotation;aspect_cat;results;sentence_split;iob
20;GB-108_sample_English_20.txt_22766-22930;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[22766, 22793, 22838, 22849, 22870, 22884, 22899];[22799, 22799, 22844, 22854, 22876, 22889, 22928];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22766, end=22799, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22793, end=22799, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22838, end=22844, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22849, end=22854, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22870, end=22876, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22884, end=22889, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=22899, end=22928, entitycategory=FAUNA, sentimentcategory=2)'];"[""Macdonald 's head clerk at Yatung"", 'Yatung', 'ponies', 'mules', 'Yatung', 'Phari', 'our transport had broken down']";Macdonald 's head clerk at Yatung , to ask him to make arrangements for ponies and mules for us both at Yatung and at Phari now that our transport had broken down .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'NULL_CAT'];['PERSON', 'LOCATION', 'FAUNA', 'FAUNA', 'LOCATION', 'LOCATION', 'FAUNA'];"(['Macdonald', ""'s"", 'head', 'clerk', 'at', 'Yatung', ',', 'to', 'ask', 'him', 'to', 'make', 'arrangements', 'for', 'ponies', 'and', 'mules', 'for', 'us', 'both', 'at', 'Yatung', 'and', 'at', 'Phari', 'now', 'that', 'our', 'transport', 'had', 'broken', 'down', '.'], ['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O'])";"['Macdonald', ""'s"", 'head', 'clerk', 'at', 'Yatung', ',', 'to', 'ask', 'him', 'to', 'make', 'arrangements', 'for', 'ponies', 'and', 'mules', 'for', 'us', 'both', 'at', 'Yatung', 'and', 'at', 'Phari', 'now', 'that', 'our', 'transport', 'had', 'broken', 'down', '.']";['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O']
20;GB-108_sample_English_20.txt_22931-22985;['GB-108_sample_English_20.txt'];[22973];[22983];['Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=22973, end=22983, entitycategory=LOCATION, sentimentcategory=3)'];['our advent'];Wonderful rumours seemed to have preceded our advent .;['NULL_CAT'];['LOCATION'];(['Wonderful', 'rumours', 'seemed', 'to', 'have', 'preceded', 'our', 'advent', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']);['Wonderful', 'rumours', 'seemed', 'to', 'have', 'preceded', 'our', 'advent', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']
20;GB-108_sample_English_20.txt_22986-23086;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23025, 23039, 23079];[23030, 23042, 23084];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23025, end=23030, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23039, end=23042, entitycategory=ORGANISATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23079, end=23084, entitycategory=LOCATION)'];['mules', 'men', 'Tibet'];Stories that we were coming with 1,000 mules and 500 men seemed to have been spread about in Tibet .;['ASPECT', 'ASPECT', 'ASPECT'];['FAUNA', 'ORGANISATION', 'LOCATION'];(['Stories', 'that', 'we', 'were', 'coming', 'with', '1', ',', '000', 'mules', 'and', '500', 'men', 'seemed', 'to', 'have', 'been', 'spread', 'about', 'in', 'Tibet', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']);['Stories', 'that', 'we', 'were', 'coming', 'with', '1', ',', '000', 'mules', 'and', '500', 'men', 'seemed', 'to', 'have', 'been', 'spread', 'about', 'in', 'Tibet', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
20;GB-108_sample_English_20.txt_23087-23285;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23087, 23116, 23175, 23208, 23237, 23251];[23094, 23121, 23199, 23216, 23247, 23283];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23087, end=23094, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23116, end=23121, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23175, end=23199, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23208, end=23216, entitycategory=ORGANISATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23237, end=23247, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23251, end=23283, entitycategory=LOCATION)'];['Gnatong', 'place', 'the first stopping place', 'caravans', 'Jelep Pass', 'the British side of the frontier'];Gnatong is a most depressing place , and only owes its existence to the fact that it is the first stopping place for the caravans that cross over the Jelep Pass on the British side of the frontier .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['LOCATION', 'LOCATION', 'LOCATION', 'ORGANISATION', 'NAT_LANDFORM', 'LOCATION'];(['Gnatong', 'is', 'a', 'most', 'depressing', 'place', ',', 'and', 'only', 'owes', 'its', 'existence', 'to', 'the', 'fact', 'that', 'it', 'is', 'the', 'first', 'stopping', 'place', 'for', 'the', 'caravans', 'that', 'cross', 'over', 'the', 'Jelep', 'Pass', 'on', 'the', 'British', 'side', 'of', 'the', 'frontier', '.'], ['B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']);['Gnatong', 'is', 'a', 'most', 'depressing', 'place', ',', 'and', 'only', 'owes', 'its', 'existence', 'to', 'the', 'fact', 'that', 'it', 'is', 'the', 'first', 'stopping', 'place', 'for', 'the', 'caravans', 'that', 'cross', 'over', 'the', 'Jelep', 'Pass', 'on', 'the', 'British', 'side', 'of', 'the', 'frontier', '.'];['B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']
20;GB-108_sample_English_20.txt_23286-23467;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23286, 23304, 23316, 23391, 23417, 23449];[23290, 23309, 23324, 23400, 23421, 23452];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23286, end=23290, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23304, end=23309, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23316, end=23324, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23391, end=23400, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23417, end=23421, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23449, end=23452, entitycategory=LAND_COVER)'];['Rain', 'there', 'rainfall', 'the place', 'mist', 'mud'];Rain always falls there , the rainfall in the year being nearly 200 inches , and when rain does not fall the place is enveloped in mist , with the result that the mud was horrible .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['WEATHER', 'LOCATION', 'WEATHER', 'LOCATION', 'WEATHER', 'LAND_COVER'];(['Rain', 'always', 'falls', 'there', ',', 'the', 'rainfall', 'in', 'the', 'year', 'being', 'nearly', '200', 'inches', ',', 'and', 'when', 'rain', 'does', 'not', 'fall', 'the', 'place', 'is', 'enveloped', 'in', 'mist', ',', 'with', 'the', 'result', 'that', 'the', 'mud', 'was', 'horrible', '.'], ['B-WEATHER', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'O', 'O', 'O']);['Rain', 'always', 'falls', 'there', ',', 'the', 'rainfall', 'in', 'the', 'year', 'being', 'nearly', '200', 'inches', ',', 'and', 'when', 'rain', 'does', 'not', 'fall', 'the', 'place', 'is', 'enveloped', 'in', 'mist', ',', 'with', 'the', 'result', 'that', 'the', 'mud', 'was', 'horrible', '.'];['B-WEATHER', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'O', 'O', 'O']
20;GB-108_sample_English_20.txt_23468-23588;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23483, 23514, 23547, 23556];[23487, 23519, 23551, 23570];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23483, end=23487, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23514, end=23519, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23547, end=23551, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23556, end=23570, entitycategory=NAT_LANDFORM)'];['rain', 'there', 'rain', 'the Jelep Pass'];It poured with rain all the time that we were there and we left again in heavy rain for the Jelep Pass 8 miles distant .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['WEATHER', 'LOCATION', 'WEATHER', 'NAT_LANDFORM'];(['It', 'poured', 'with', 'rain', 'all', 'the', 'time', 'that', 'we', 'were', 'there', 'and', 'we', 'left', 'again', 'in', 'heavy', 'rain', 'for', 'the', 'Jelep', 'Pass', '8', 'miles', 'distant', '.'], ['O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O']);['It', 'poured', 'with', 'rain', 'all', 'the', 'time', 'that', 'we', 'were', 'there', 'and', 'we', 'left', 'again', 'in', 'heavy', 'rain', 'for', 'the', 'Jelep', 'Pass', '8', 'miles', 'distant', '.'];['O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O']
20;GB-108_sample_English_20.txt_23589-23723;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23644, 23648, 23716];[23663, 23651, 23721];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23644, end=23663, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23648, end=23651, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23716, end=23721, entitycategory=NAT_LANDFORM)'];['the top of the pass', 'top', 'climb'];We were already over 12,000 feet when we started , and the top of the pass was 14,390 feet , so that it was not a very serious climb .;['ASPECT', 'ASPECT', 'ASPECT'];['NAT_LANDFORM', 'LOCATION', 'NAT_LANDFORM'];(['We', 'were', 'already', 'over', '12', ',', '000', 'feet', 'when', 'we', 'started', ',', 'and', 'the', 'top', 'of', 'the', 'pass', 'was', '14', ',', '390', 'feet', ',', 'so', 'that', 'it', 'was', 'not', 'a', 'very', 'serious', 'climb', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'B-LOCATION', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O']);['We', 'were', 'already', 'over', '12', ',', '000', 'feet', 'when', 'we', 'started', ',', 'and', 'the', 'top', 'of', 'the', 'pass', 'was', '14', ',', '390', 'feet', ',', 'so', 'that', 'it', 'was', 'not', 'a', 'very', 'serious', 'climb', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'B-LOCATION', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O']
20;GB-108_sample_English_20.txt_23724-23845;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23771, 23810, 23839];[23775, 23819, 23843];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23771, end=23775, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23810, end=23819, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23839, end=23843, entitycategory=WEATHER)'];['rain', 'hillsides', 'mist'];There was no view of any kind to be had as the rain fell steadily all the way and the hillsides were all veiled in mist .;['ASPECT', 'ASPECT', 'ASPECT'];['WEATHER', 'NAT_LANDFORM', 'WEATHER'];(['There', 'was', 'no', 'view', 'of', 'any', 'kind', 'to', 'be', 'had', 'as', 'the', 'rain', 'fell', 'steadily', 'all', 'the', 'way', 'and', 'the', 'hillsides', 'were', 'all', 'veiled', 'in', 'mist', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O']);['There', 'was', 'no', 'view', 'of', 'any', 'kind', 'to', 'be', 'had', 'as', 'the', 'rain', 'fell', 'steadily', 'all', 'the', 'way', 'and', 'the', 'hillsides', 'were', 'all', 'veiled', 'in', 'mist', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O']
20;GB-108_sample_English_20.txt_23846-23970;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[23876, 23915];[23909, 23928];['Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=23876, end=23909, entitycategory=NAT_LANDFORM, sentimentcategory=4)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23915, end=23928, entitycategory=FLORA)'];['a hillside pink , white or yellow', 'rhododendrons'];We had occasional glimpses of a hillside pink , white or yellow with rhododendrons , which now grew only about 5 feet high .;['NULL_CAT', 'ASPECT'];['NAT_LANDFORM', 'FLORA'];(['We', 'had', 'occasional', 'glimpses', 'of', 'a', 'hillside', 'pink', ',', 'white', 'or', 'yellow', 'with', 'rhododendrons', ',', 'which', 'now', 'grew', 'only', 'about', '5', 'feet', 'high', '.'], ['O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['We', 'had', 'occasional', 'glimpses', 'of', 'a', 'hillside', 'pink', ',', 'white', 'or', 'yellow', 'with', 'rhododendrons', ',', 'which', 'now', 'grew', 'only', 'about', '5', 'feet', 'high', '.'];['O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20;GB-108_sample_English_20.txt_23971-24156;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[24017, 24043, 24090, 24122];[24025, 24055, 24101, 24136];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24017, end=24025, entitycategory=FLORA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24043, end=24055, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24090, end=24101, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24122, end=24136, entitycategory=FLORA)'];['primulas', 'near the top', 'winter snow', 'Alpine flowers'];I counted six or seven different varieties of primulas on the way , but near the top there was still plenty of the old winter snow lying about and the Alpine flowers were scarcely out .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['FLORA', 'LOCATION', 'WEATHER', 'FLORA'];(['I', 'counted', 'six', 'or', 'seven', 'different', 'varieties', 'of', 'primulas', 'on', 'the', 'way', ',', 'but', 'near', 'the', 'top', 'there', 'was', 'still', 'plenty', 'of', 'the', 'old', 'winter', 'snow', 'lying', 'about', 'and', 'the', 'Alpine', 'flowers', 'were', 'scarcely', 'out', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'I-WEATHER', 'O', 'O', 'O', 'O', 'B-FLORA', 'I-FLORA', 'O', 'O', 'O', 'O']);['I', 'counted', 'six', 'or', 'seven', 'different', 'varieties', 'of', 'primulas', 'on', 'the', 'way', ',', 'but', 'near', 'the', 'top', 'there', 'was', 'still', 'plenty', 'of', 'the', 'old', 'winter', 'snow', 'lying', 'about', 'and', 'the', 'Alpine', 'flowers', 'were', 'scarcely', 'out', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'I-WEATHER', 'O', 'O', 'O', 'O', 'B-FLORA', 'I-FLORA', 'O', 'O', 'O', 'O']
20;GB-108_sample_English_20.txt_24157-24430;['GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt', 'GB-108_sample_English_20.txt'];[24163, 24185, 24189, 24212, 24233, 24244, 24397, 24402];[24177, 24207, 24195, 24249, 24239, 24249, 24401, 24428];['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24163, end=24177, entitycategory=LAND_COVER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24185, end=24207, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24189, end=24195, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24212, end=24249, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24233, end=24239, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24244, end=24249, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24397, end=24401, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=24402, end=24428, entitycategory=NAT_PHENOMENON, sentimentcategory=3)'];['heap of stones', 'the summit of the pass', 'summit', 'the frontier between Sikkim and Tibet', 'Sikkim', 'Tibet', 'wind', 'that always blows up there'];A big heap of stones marked the summit of the pass and the frontier between Sikkim and Tibet , and a few sticks , to which were attached strings covered with small pieces of rag on which were inscribed prayers , fluttered out in the strong wind that always blows up there .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'NULL_CAT'];['LAND_COVER', 'NAT_LANDFORM', 'LOCATION', 'LOCATION', 'LOCATION', 'LOCATION', 'WEATHER', 'NAT_PHENOMENON'];(['A', 'big', 'heap', 'of', 'stones', 'marked', 'the', 'summit', 'of', 'the', 'pass', 'and', 'the', 'frontier', 'between', 'Sikkim', 'and', 'Tibet', ',', 'and', 'a', 'few', 'sticks', ',', 'to', 'which', 'were', 'attached', 'strings', 'covered', 'with', 'small', 'pieces', 'of', 'rag', 'on', 'which', 'were', 'inscribed', 'prayers', ',', 'fluttered', 'out', 'in', 'the', 'strong', 'wind', 'that', 'always', 'blows', 'up', 'there', '.'], ['O', 'O', 'B-LAND_COVER', 'I-LAND_COVER', 'I-LAND_COVER', 'O', 'B-NAT_LANDFORM', 'B-LOCATION', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'B-LOCATION', 'I-LOCATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'B-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'O']);['A', 'big', 'heap', 'of', 'stones', 'marked', 'the', 'summit', 'of', 'the', 'pass', 'and', 'the', 'frontier', 'between', 'Sikkim', 'and', 'Tibet', ',', 'and', 'a', 'few', 'sticks', ',', 'to', 'which', 'were', 'attached', 'strings', 'covered', 'with', 'small', 'pieces', 'of', 'rag', 'on', 'which', 'were', 'inscribed', 'prayers', ',', 'fluttered', 'out', 'in', 'the', 'strong', 'wind', 'that', 'always', 'blows', 'up', 'there', '.'];['O', 'O', 'B-LAND_COVER', 'I-LAND_COVER', 'I-LAND_COVER', 'O', 'B-NAT_LANDFORM', 'B-LOCATION', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'B-LOCATION', 'I-LOCATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'B-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'I-NAT_PHENOMENON', 'O']
